train_id,source_station,destination_station,train_capacity,booked_seats,available_seats,waiting_list_count,day_type,festival_flag,travel_date,crowd_level 
TR5976,Mysore,Thoothukudi,600,155,445,50,Weekday,No,2024-03-05,low
TR5977,Mysore,Vellore,600,158,442,21,Weekend,No,2024-10-13,low
TR5978,Mysore,Kochi,600,113,487,45,Weekend,No,2025-12-13,low
TR5979,Mysore,Thiruvananthapuram,600,90,510,59,Weekday,No,2024-10-22,low
TR5980,Mysore,Kozhikode,600,137,463,30,Weekday,No,2024-05-29,low
TR5981,Mysore,Thrissur,600,152,448,37,Weekday,No,2025-09-26,low
TR5982,Mysore,Kollam,600,100,500,25,Weekday,No,2025-03-31,low
TR5983,Mysore,Mangalore,600,177,423,4,Weekend,No,2025-02-15,low
TR5984,Mysore,Hubli,600,225,375,2,Weekend,No,2024-11-03,low
TR5985,Mysore,Belgaum,600,209,391,21,Weekend,Yes,2024-03-31,low
TR5986,Mysore,Davangere,600,163,437,49,Weekday,No,2024-10-07,low
TR5987,Mysore,Vadodara,600,90,510,20,Weekday,No,2024-11-15,low
TR5988,Mysore,Rajkot,600,203,397,25,Weekday,No,2025-11-11,low
TR5989,Mysore,Jamnagar,600,176,424,31,Weekday,No,2024-08-12,low
TR5990,Mysore,Bhavnagar,600,189,411,19,Weekday,No,2024-04-19,low
TR5991,Mysore,Gandhinagar,600,262,338,29,Weekday,No,2024-11-08,medium
TR5992,Mysore,Nashik,600,129,471,36,Weekday,No,2025-12-29,low
TR5993,Mysore,Aurangabad,600,90,510,51,Weekday,No,2024-12-18,low
TR5994,Mysore,Kolhapur,600,118,482,45,Weekday,No,2024-10-04,low
TR5995,Mysore,Solapur,600,192,408,49,Weekday,No,2025-05-02,low
TR5996,Mysore,Thane,600,170,430,31,Weekend,No,2025-04-19,low
TR5997,Mysore,Navi Mumbai,600,111,489,41,Weekday,No,2024-08-06,low
TR5998,Mysore,Amravati,600,101,499,8,Weekday,No,2025-12-08,low
TR5999,Mysore,Jodhpur,600,152,448,8,Weekend,Yes,2025-03-09,low
TR6000,Mysore,Udaipur,600,109,491,55,Weekday,No,2024-02-12,low
TR6001,Mysore,Ajmer,600,194,406,36,Weekday,No,2024-10-24,low
TR6002,Mysore,Kota,600,149,451,6,Weekday,No,2025-11-05,low
TR6003,Mysore,Bikaner,600,139,461,24,Weekday,No,2024-10-14,low
TR6004,Mysore,Alwar,600,133,467,58,Weekday,No,2025-02-19,low
TR6005,Mysore,Varanasi,600,182,418,1,Weekend,No,2025-03-23,low
TR6006,Mysore,Prayagraj,600,171,429,26,Weekday,No,2025-05-29,low
TR6007,Mysore,Agra,600,179,421,50,Weekday,No,2025-09-29,low
TR6008,Mysore,Meerut,600,178,422,56,Weekday,No,2024-04-19,low
TR6009,Mysore,Bareilly,600,165,435,22,Weekend,No,2025-01-12,low
TR6010,Mysore,Gorakhpur,600,119,481,54,Weekday,No,2025-01-24,low
TR6011,Mysore,Mathura,600,134,466,42,Weekend,No,2024-04-21,low
TR6012,Mysore,Dehradun,600,150,450,24,Weekday,No,2025-05-07,low
TR6013,Mysore,Haridwar,600,268,332,46,Weekday,No,2024-03-27,medium
TR6014,Mysore,Amritsar,600,104,496,48,Weekday,No,2024-11-29,low
TR6015,Mysore,Ludhiana,600,149,451,16,Weekday,No,2024-08-29,low
TR6016,Mysore,Jalandhar,600,174,426,5,Weekday,Yes,2024-04-23,low
TR6017,Mysore,Patiala,600,154,446,46,Weekend,No,2025-08-24,low
TR6018,Mysore,Chandigarh,600,220,380,4,Weekday,Yes,2024-06-27,low
TR6019,Mysore,Jammu,600,154,446,46,Weekday,No,2024-07-05,low
TR6020,Mysore,Srinagar,600,158,442,21,Weekday,No,2025-09-16,low
TR6021,Mysore,Raipur,600,208,392,42,Weekday,No,2025-10-03,low
TR6022,Mysore,Bilaspur,600,256,344,36,Weekday,No,2024-01-26,medium
TR6023,Mysore,Durg,600,237,363,2,Weekday,No,2024-07-22,low
TR6024,Mysore,Jabalpur,600,162,438,0,Weekday,Yes,2025-06-02,low
TR6025,Mysore,Gwalior,600,167,433,37,Weekday,No,2025-07-22,low
TR6026,Mysore,Ujjain,600,171,429,30,Weekday,No,2025-12-31,low
TR6027,Mysore,Rewa,600,176,424,2,Weekend,No,2025-02-09,low
TR6028,Mysore,Dhanbad,600,128,472,58,Weekend,Yes,2024-01-06,low
TR6029,Mysore,Asansol,600,214,386,14,Weekday,No,2025-09-30,low
TR6030,Mysore,Jamshedpur,600,179,421,51,Weekend,Yes,2024-04-27,low
TR6031,Mysore,Tatanagar,600,167,433,7,Weekday,No,2024-03-29,low
TR6032,Mysore,Gaya,600,108,492,13,Weekday,No,2025-05-07,low
TR6033,Mysore,Muzaffarpur,600,172,428,31,Weekday,No,2025-03-17,low
TR6034,Mysore,Bhagalpur,600,90,510,31,Weekday,No,2024-02-13,low
TR6035,Mysore,Siliguri,600,141,459,36,Weekday,No,2024-05-03,low
TR6036,Mysore,New Jalpaiguri,600,142,458,10,Weekday,No,2025-03-07,low
TR6037,Mysore,Durgapur,600,183,417,15,Weekday,No,2024-07-05,low
TR6038,Mysore,Howrah,600,259,341,15,Weekday,No,2025-05-15,medium
TR6039,Mysore,Malda,600,196,404,26,Weekend,No,2024-10-27,low
TR6040,Mysore,Panaji,600,238,362,55,Weekday,No,2025-03-05,low
TR6041,Mangalore,Delhi,600,200,400,27,Weekday,No,2024-12-13,low
TR6042,Mangalore,New Delhi,600,223,377,59,Weekday,No,2024-09-23,low
TR6043,Mangalore,Mumbai,600,258,342,15,Weekend,No,2024-09-07,medium
TR6044,Mangalore,Chennai,600,134,466,14,Weekend,No,2025-05-24,low
TR6045,Mangalore,Kolkata,600,131,469,6,Weekend,No,2025-01-11,low
TR6046,Mangalore,Bangalore,600,201,399,12,Weekday,No,2025-03-10,low
TR6047,Mangalore,Hyderabad,600,169,431,18,Weekday,Yes,2025-02-26,low
TR6048,Mangalore,Pune,600,180,420,23,Weekday,No,2024-05-31,low
TR6049,Mangalore,Ahmedabad,600,157,443,42,Weekday,No,2025-10-29,low
TR6050,Mangalore,Jaipur,600,140,460,26,Weekend,Yes,2025-02-15,low
TR6051,Mangalore,Surat,600,247,353,41,Weekend,No,2025-06-08,medium
TR6052,Mangalore,Lucknow,600,116,484,5,Weekday,Yes,2025-10-06,low
TR6053,Mangalore,Kanpur,600,202,398,56,Weekday,Yes,2025-11-06,low
TR6054,Mangalore,Nagpur,600,194,406,8,Weekday,No,2025-05-02,low
TR6055,Mangalore,Indore,600,93,507,2,Weekday,No,2025-07-29,low
TR6056,Mangalore,Bhopal,600,129,471,25,Weekday,No,2024-12-10,low
TR6057,Mangalore,Patna,600,137,463,39,Weekday,No,2025-06-23,low
TR6058,Mangalore,Ranchi,600,196,404,14,Weekday,No,2024-08-23,low
TR6059,Mangalore,Bhubaneswar,600,151,449,9,Weekday,No,2025-06-04,low
TR6060,Mangalore,Cuttack,600,165,435,50,Weekend,No,2024-03-03,low
TR6061,Mangalore,Puri,600,99,501,49,Weekday,No,2025-10-30,low
TR6062,Mangalore,Rourkela,600,281,319,45,Weekday,No,2024-06-27,medium
TR6063,Mangalore,Sambalpur,600,172,428,13,Weekday,No,2025-04-24,low
TR6064,Mangalore,Guwahati,600,193,407,32,Weekday,No,2024-01-09,low
TR6065,Mangalore,Dibrugarh,600,143,457,41,Weekday,No,2024-04-23,low
TR6066,Mangalore,Agartala,600,138,462,25,Weekday,No,2025-12-22,low
TR6067,Mangalore,Silchar,600,261,339,10,Weekday,Yes,2025-09-01,medium
TR6068,Mangalore,Visakhapatnam,600,90,510,49,Weekday,No,2024-06-11,low
TR6069,Mangalore,Vijayawada,600,182,418,56,Weekday,No,2024-04-05,low
TR6070,Mangalore,Guntur,600,111,489,9,Weekday,No,2025-08-18,low
TR6071,Mangalore,Tirupati,600,150,450,42,Weekday,No,2025-12-24,low
TR6072,Mangalore,Rajahmundry,600,138,462,53,Weekday,No,2024-05-03,low
TR6073,Mangalore,Warangal,600,122,478,32,Weekday,No,2025-04-30,low
TR6074,Mangalore,Nizamabad,600,171,429,2,Weekday,No,2024-07-26,low
TR6075,Mangalore,Coimbatore,600,90,510,41,Weekend,No,2025-06-28,low
TR6076,Mangalore,Madurai,600,154,446,55,Weekday,No,2024-11-01,low
TR6077,Mangalore,Trichy,600,165,435,15,Weekday,No,2024-04-01,low
TR6078,Mangalore,Salem,600,104,496,8,Weekend,No,2024-08-25,low
TR6079,Mangalore,Erode,600,242,358,15,Weekday,No,2025-01-28,medium
TR6080,Mangalore,Tirunelveli,600,140,460,48,Weekday,No,2025-08-06,low
TR6081,Mangalore,Thoothukudi,600,158,442,33,Weekday,No,2024-01-16,low
TR6082,Mangalore,Vellore,600,141,459,1,Weekday,No,2025-12-01,low
TR6083,Mangalore,Kochi,600,165,435,35,Weekend,No,2025-04-19,low
TR6084,Mangalore,Thiruvananthapuram,600,232,368,48,Weekday,No,2025-10-01,low
TR6085,Mangalore,Kozhikode,600,288,312,11,Weekday,No,2025-11-10,medium
TR6086,Mangalore,Thrissur,600,205,395,35,Weekday,No,2024-04-22,low
TR6087,Mangalore,Kollam,600,221,379,13,Weekend,No,2024-03-09,low
TR6088,Mangalore,Mysore,600,251,349,1,Weekday,No,2025-07-21,medium
TR6089,Mangalore,Hubli,600,181,419,24,Weekday,No,2024-05-17,low
TR6090,Mangalore,Belgaum,600,244,356,46,Weekday,No,2024-04-18,medium
TR6091,Mangalore,Davangere,600,207,393,40,Weekend,No,2024-12-08,low
TR6092,Mangalore,Vadodara,600,176,424,6,Weekday,No,2025-10-29,low
TR6093,Mangalore,Rajkot,600,186,414,11,Weekday,No,2025-08-04,low
TR6094,Mangalore,Jamnagar,600,90,510,32,Weekday,No,2025-01-13,low
TR6095,Mangalore,Bhavnagar,600,183,417,19,Weekday,No,2024-05-23,low
TR6096,Mangalore,Gandhinagar,600,95,505,19,Weekday,No,2024-09-02,low
TR6097,Mangalore,Nashik,600,91,509,26,Weekend,Yes,2025-05-18,low
TR6098,Mangalore,Aurangabad,600,178,422,45,Weekday,No,2024-04-24,low
TR6099,Mangalore,Kolhapur,600,115,485,34,Weekend,Yes,2025-01-18,low
TR6100,Mangalore,Solapur,600,169,431,51,Weekday,Yes,2024-01-09,low
TR6101,Mangalore,Thane,600,176,424,6,Weekend,No,2024-08-25,low
TR6102,Mangalore,Navi Mumbai,600,178,422,27,Weekend,No,2024-06-30,low
TR6103,Mangalore,Amravati,600,126,474,33,Weekday,No,2025-05-12,low
TR6104,Mangalore,Jodhpur,600,212,388,45,Weekday,No,2025-10-30,low
TR6105,Mangalore,Udaipur,600,165,435,30,Weekday,No,2024-04-17,low
TR6106,Mangalore,Ajmer,600,190,410,54,Weekday,No,2025-08-05,low
TR6107,Mangalore,Kota,600,112,488,50,Weekday,No,2025-04-24,low
TR6108,Mangalore,Bikaner,600,160,440,41,Weekday,No,2025-12-09,low
TR6109,Mangalore,Alwar,600,222,378,23,Weekday,No,2025-10-28,low
TR6110,Mangalore,Varanasi,600,216,384,19,Weekday,No,2024-03-14,low
TR6111,Mangalore,Prayagraj,600,131,469,32,Weekday,No,2025-06-27,low
TR6112,Mangalore,Agra,600,143,457,27,Weekend,No,2025-03-08,low
TR6113,Mangalore,Meerut,600,121,479,1,Weekend,No,2024-03-23,low
TR6114,Mangalore,Bareilly,600,137,463,13,Weekend,No,2024-07-06,low
TR6115,Mangalore,Gorakhpur,600,102,498,50,Weekend,No,2025-11-08,low
TR6116,Mangalore,Mathura,600,162,438,27,Weekday,No,2025-01-31,low
TR6117,Mangalore,Dehradun,600,199,401,56,Weekday,No,2024-09-04,low
TR6118,Mangalore,Haridwar,600,131,469,14,Weekday,No,2024-08-22,low
TR6119,Mangalore,Amritsar,600,165,435,58,Weekday,No,2025-09-04,low
TR6120,Mangalore,Ludhiana,600,158,442,48,Weekday,No,2024-07-26,low
TR6121,Mangalore,Jalandhar,600,220,380,21,Weekday,No,2024-04-26,low
TR6122,Mangalore,Patiala,600,140,460,36,Weekend,No,2025-02-23,low
TR6123,Mangalore,Chandigarh,600,141,459,59,Weekday,No,2025-12-26,low
TR6124,Mangalore,Jammu,600,128,472,37,Weekday,No,2024-05-14,low
TR6125,Mangalore,Srinagar,600,114,486,55,Weekday,No,2024-07-05,low
TR6126,Mangalore,Raipur,600,194,406,6,Weekend,No,2024-12-08,low
TR6127,Mangalore,Bilaspur,600,162,438,9,Weekend,No,2024-05-26,low
TR6128,Mangalore,Durg,600,172,428,0,Weekend,No,2025-04-20,low
TR6129,Mangalore,Jabalpur,600,230,370,19,Weekday,No,2024-07-04,low
TR6130,Mangalore,Gwalior,600,233,367,47,Weekday,No,2024-04-03,low
TR6131,Mangalore,Ujjain,600,90,510,57,Weekday,No,2024-07-09,low
TR6132,Mangalore,Rewa,600,200,400,32,Weekday,No,2025-11-11,low
TR6133,Mangalore,Dhanbad,600,180,420,25,Weekday,No,2025-11-14,low
TR6134,Mangalore,Asansol,600,147,453,55,Weekend,Yes,2025-01-04,low
TR6135,Mangalore,Jamshedpur,600,185,415,35,Weekend,No,2024-10-19,low
TR6136,Mangalore,Tatanagar,600,90,510,32,Weekday,No,2025-08-22,low
TR6137,Mangalore,Gaya,600,239,361,5,Weekday,No,2024-05-22,low
TR6138,Mangalore,Muzaffarpur,600,194,406,12,Weekday,No,2025-04-23,low
TR6139,Mangalore,Bhagalpur,600,127,473,41,Weekday,Yes,2025-05-12,low
TR6140,Mangalore,Siliguri,600,141,459,41,Weekday,No,2025-06-03,low
TR6141,Mangalore,New Jalpaiguri,600,90,510,29,Weekend,No,2024-06-08,low
TR6142,Mangalore,Durgapur,600,154,446,42,Weekend,No,2025-06-07,low
TR6143,Mangalore,Howrah,600,146,454,41,Weekend,No,2025-03-23,low
TR6144,Mangalore,Malda,600,105,495,3,Weekday,Yes,2025-10-01,low
TR6145,Mangalore,Panaji,600,206,394,50,Weekday,No,2024-05-07,low
TR6146,Hubli,Delhi,600,230,370,41,Weekday,No,2025-03-24,low
TR6147,Hubli,New Delhi,600,168,432,13,Weekday,No,2025-08-29,low
TR6148,Hubli,Mumbai,600,154,446,12,Weekday,Yes,2024-07-22,low
TR6149,Hubli,Chennai,600,190,410,57,Weekday,Yes,2025-06-27,low
TR6150,Hubli,Kolkata,600,168,432,15,Weekday,No,2024-03-13,low
TR6151,Hubli,Bangalore,600,117,483,1,Weekend,No,2025-06-08,low
TR6152,Hubli,Hyderabad,600,138,462,1,Weekday,No,2025-03-19,low
TR6153,Hubli,Pune,600,155,445,13,Weekday,No,2024-05-20,low
TR6154,Hubli,Ahmedabad,600,181,419,37,Weekend,No,2024-02-18,low
TR6155,Hubli,Jaipur,600,169,431,27,Weekend,No,2025-06-28,low
TR6156,Hubli,Surat,600,179,421,43,Weekday,No,2024-06-25,low
TR6157,Hubli,Lucknow,600,96,504,13,Weekend,No,2024-12-29,low
TR6158,Hubli,Kanpur,600,201,399,13,Weekday,No,2024-02-14,low
TR6159,Hubli,Nagpur,600,169,431,24,Weekday,No,2025-12-05,low
TR6160,Hubli,Indore,600,291,309,47,Weekday,No,2025-02-05,medium
TR6161,Hubli,Bhopal,600,150,450,30,Weekday,No,2025-11-11,low
TR6162,Hubli,Patna,600,184,416,45,Weekend,No,2024-04-27,low
TR6163,Hubli,Ranchi,600,305,295,5,Weekday,No,2024-05-30,medium
TR6164,Hubli,Bhubaneswar,600,178,422,24,Weekend,No,2025-03-22,low
TR6165,Hubli,Cuttack,600,166,434,26,Weekday,No,2025-03-17,low
TR6166,Hubli,Puri,600,122,478,4,Weekday,No,2025-08-01,low
TR6167,Hubli,Rourkela,600,242,358,18,Weekend,No,2025-11-09,medium
TR6168,Hubli,Sambalpur,600,113,487,16,Weekend,Yes,2025-08-23,low
TR6169,Hubli,Guwahati,600,189,411,27,Weekday,No,2024-04-12,low
TR6170,Hubli,Dibrugarh,600,146,454,9,Weekday,No,2024-08-14,low
TR6171,Hubli,Agartala,600,160,440,16,Weekday,No,2025-10-30,low
TR6172,Hubli,Silchar,600,101,499,57,Weekday,No,2025-02-05,low
TR6173,Hubli,Visakhapatnam,600,233,367,8,Weekday,No,2025-09-25,low
TR6174,Hubli,Vijayawada,600,156,444,49,Weekend,No,2025-02-15,low
TR6175,Hubli,Guntur,600,111,489,32,Weekday,No,2024-02-06,low
TR6176,Hubli,Tirupati,600,229,371,4,Weekday,No,2024-12-11,low
TR6177,Hubli,Rajahmundry,600,145,455,24,Weekday,No,2025-08-25,low
TR6178,Hubli,Warangal,600,185,415,30,Weekday,No,2025-04-23,low
TR6179,Hubli,Nizamabad,600,209,391,16,Weekend,No,2024-04-07,low
TR6180,Hubli,Coimbatore,600,192,408,16,Weekend,No,2024-06-02,low
TR6181,Hubli,Madurai,600,90,510,42,Weekday,No,2025-09-16,low
TR6182,Hubli,Trichy,600,202,398,1,Weekday,No,2025-12-16,low
TR6183,Hubli,Salem,600,164,436,55,Weekday,No,2025-07-04,low
TR6184,Hubli,Erode,600,153,447,19,Weekday,No,2024-03-12,low
TR6185,Hubli,Tirunelveli,600,164,436,22,Weekday,No,2025-03-28,low
TR6186,Hubli,Thoothukudi,600,92,508,7,Weekday,No,2025-08-29,low
TR6187,Hubli,Vellore,600,178,422,52,Weekend,No,2025-04-12,low
TR6188,Hubli,Kochi,600,103,497,13,Weekday,No,2025-03-10,low
TR6189,Hubli,Thiruvananthapuram,600,155,445,48,Weekend,No,2024-12-07,low
TR6190,Hubli,Kozhikode,600,176,424,19,Weekday,No,2024-06-27,low
TR6191,Hubli,Thrissur,600,221,379,1,Weekday,No,2024-07-24,low
TR6192,Hubli,Kollam,600,130,470,24,Weekend,No,2025-06-29,low
TR6193,Hubli,Mysore,600,239,361,31,Weekday,No,2024-02-21,low
TR6194,Hubli,Mangalore,600,214,386,28,Weekend,No,2024-03-02,low
TR6195,Hubli,Belgaum,600,148,452,59,Weekday,No,2024-10-16,low
TR6196,Hubli,Davangere,600,116,484,31,Weekend,No,2025-07-20,low
TR6197,Hubli,Vadodara,600,100,500,46,Weekday,No,2025-04-25,low
TR6198,Hubli,Rajkot,600,182,418,22,Weekday,No,2025-03-07,low
TR6199,Hubli,Jamnagar,600,134,466,8,Weekend,Yes,2025-01-25,low
TR6200,Hubli,Bhavnagar,600,227,373,29,Weekday,No,2024-03-21,low
TR6201,Hubli,Gandhinagar,600,136,464,33,Weekday,No,2024-08-30,low
TR6202,Hubli,Nashik,600,126,474,25,Weekday,No,2024-02-28,low
TR6203,Hubli,Aurangabad,600,180,420,45,Weekday,No,2025-07-08,low
TR6204,Hubli,Kolhapur,600,136,464,57,Weekday,No,2025-07-02,low
TR6205,Hubli,Solapur,600,169,431,4,Weekend,No,2024-07-07,low
TR6206,Hubli,Thane,600,216,384,4,Weekday,No,2024-08-02,low
TR6207,Hubli,Navi Mumbai,600,175,425,16,Weekday,No,2024-08-20,low
TR6208,Hubli,Amravati,600,175,425,35,Weekend,No,2025-10-12,low
TR6209,Hubli,Jodhpur,600,179,421,2,Weekday,No,2024-12-23,low
TR6210,Hubli,Udaipur,600,90,510,11,Weekday,No,2025-07-11,low
TR6211,Hubli,Ajmer,600,188,412,24,Weekend,No,2024-11-24,low
TR6212,Hubli,Kota,600,177,423,22,Weekend,No,2025-05-25,low
TR6213,Hubli,Bikaner,600,212,388,50,Weekday,No,2025-01-21,low
TR6214,Hubli,Alwar,600,198,402,32,Weekday,No,2024-07-22,low
TR6215,Hubli,Varanasi,600,159,441,52,Weekday,No,2025-10-02,low
TR6216,Hubli,Prayagraj,600,219,381,45,Weekday,No,2025-06-02,low
TR6217,Hubli,Agra,600,155,445,24,Weekday,No,2025-07-16,low
TR6218,Hubli,Meerut,600,181,419,58,Weekday,No,2025-11-24,low
TR6219,Hubli,Bareilly,600,154,446,50,Weekend,No,2024-06-30,low
TR6220,Hubli,Gorakhpur,600,191,409,29,Weekday,No,2024-03-07,low
TR6221,Hubli,Mathura,600,151,449,51,Weekend,No,2025-03-01,low
TR6222,Hubli,Dehradun,600,248,352,15,Weekday,Yes,2024-08-26,medium
TR6223,Hubli,Haridwar,600,266,334,12,Weekday,Yes,2024-11-14,medium
TR6224,Hubli,Amritsar,600,211,389,47,Weekday,No,2024-06-20,low
TR6225,Hubli,Ludhiana,600,243,357,47,Weekday,No,2024-10-18,medium
TR6226,Hubli,Jalandhar,600,95,505,13,Weekday,No,2024-10-14,low
TR6227,Hubli,Patiala,600,101,499,45,Weekday,No,2024-09-13,low
TR6228,Hubli,Chandigarh,600,154,446,30,Weekday,No,2025-06-26,low
TR6229,Hubli,Jammu,600,171,429,33,Weekend,No,2025-03-09,low
TR6230,Hubli,Srinagar,600,159,441,50,Weekday,No,2024-12-12,low
TR6231,Hubli,Raipur,600,90,510,9,Weekend,No,2024-03-23,low
TR6232,Hubli,Bilaspur,600,224,376,24,Weekday,No,2025-02-21,low
TR6233,Hubli,Durg,600,272,328,17,Weekday,No,2024-05-07,medium
TR6234,Hubli,Jabalpur,600,230,370,33,Weekend,Yes,2024-08-17,low
TR6235,Hubli,Gwalior,600,221,379,9,Weekday,No,2024-10-30,low
TR6236,Hubli,Ujjain,600,180,420,7,Weekend,Yes,2024-04-13,low
TR6237,Hubli,Rewa,600,128,472,41,Weekday,No,2024-10-11,low
TR6238,Hubli,Dhanbad,600,172,428,3,Weekend,No,2024-07-14,low
TR6239,Hubli,Asansol,600,270,330,25,Weekend,Yes,2025-09-13,medium
TR6240,Hubli,Jamshedpur,600,152,448,59,Weekend,No,2025-09-20,low
TR6241,Hubli,Tatanagar,600,147,453,59,Weekday,No,2024-01-04,low
TR6242,Hubli,Gaya,600,222,378,10,Weekend,No,2025-03-16,low
TR6243,Hubli,Muzaffarpur,600,225,375,55,Weekend,No,2025-04-13,low
TR6244,Hubli,Bhagalpur,600,128,472,20,Weekday,No,2024-10-03,low
TR6245,Hubli,Siliguri,600,156,444,11,Weekend,No,2024-12-08,low
TR6246,Hubli,New Jalpaiguri,600,145,455,30,Weekday,No,2025-07-31,low
TR6247,Hubli,Durgapur,600,172,428,29,Weekday,No,2024-10-03,low
TR6248,Hubli,Howrah,600,222,378,22,Weekend,No,2024-02-17,low
TR6249,Hubli,Malda,600,130,470,25,Weekend,No,2024-09-29,low
TR6250,Hubli,Panaji,600,221,379,5,Weekday,No,2024-07-04,low
TR6251,Belgaum,Delhi,600,174,426,15,Weekend,No,2024-10-06,low
TR6252,Belgaum,New Delhi,600,281,319,11,Weekday,No,2024-06-17,medium
TR6253,Belgaum,Mumbai,600,184,416,55,Weekday,No,2024-04-19,low
TR6254,Belgaum,Chennai,600,164,436,29,Weekend,No,2025-12-21,low
TR6255,Belgaum,Kolkata,600,197,403,32,Weekday,No,2024-04-04,low
TR6256,Belgaum,Bangalore,600,153,447,26,Weekend,No,2025-05-31,low
TR6257,Belgaum,Hyderabad,600,90,510,53,Weekend,No,2025-06-08,low
TR6258,Belgaum,Pune,600,157,443,47,Weekday,No,2025-03-27,low
TR6259,Belgaum,Ahmedabad,600,157,443,41,Weekday,No,2025-10-28,low
TR6260,Belgaum,Jaipur,600,93,507,18,Weekday,No,2024-01-04,low
TR6261,Belgaum,Surat,600,165,435,18,Weekday,No,2024-08-08,low
TR6262,Belgaum,Lucknow,600,90,510,56,Weekday,No,2024-05-14,low
TR6263,Belgaum,Kanpur,600,152,448,55,Weekday,No,2025-02-25,low
TR6264,Belgaum,Nagpur,600,181,419,16,Weekday,No,2025-04-09,low
TR6265,Belgaum,Indore,600,174,426,20,Weekend,Yes,2025-10-18,low
TR6266,Belgaum,Bhopal,600,149,451,19,Weekday,Yes,2024-10-04,low
TR6267,Belgaum,Patna,600,165,435,47,Weekday,No,2024-06-21,low
TR6268,Belgaum,Ranchi,600,131,469,56,Weekday,No,2025-11-06,low
TR6269,Belgaum,Bhubaneswar,600,169,431,53,Weekday,No,2025-05-06,low
TR6270,Belgaum,Cuttack,600,172,428,50,Weekend,No,2025-07-13,low
TR6271,Belgaum,Puri,600,126,474,20,Weekday,Yes,2024-11-21,low
TR6272,Belgaum,Rourkela,600,182,418,19,Weekend,No,2024-11-23,low
TR6273,Belgaum,Sambalpur,600,181,419,53,Weekday,No,2024-10-11,low
TR6274,Belgaum,Guwahati,600,161,439,23,Weekday,No,2025-07-01,low
TR6275,Belgaum,Dibrugarh,600,285,315,12,Weekend,No,2024-06-02,medium
TR6276,Belgaum,Agartala,600,162,438,50,Weekend,No,2025-12-14,low
TR6277,Belgaum,Silchar,600,156,444,28,Weekday,No,2024-05-08,low
TR6278,Belgaum,Visakhapatnam,600,149,451,5,Weekday,No,2024-12-02,low
TR6279,Belgaum,Vijayawada,600,122,478,53,Weekend,No,2024-08-17,low
TR6280,Belgaum,Guntur,600,202,398,17,Weekday,No,2025-04-14,low
TR6281,Belgaum,Tirupati,600,136,464,18,Weekday,No,2025-05-12,low
TR6282,Belgaum,Rajahmundry,600,142,458,31,Weekend,No,2025-11-02,low
TR6283,Belgaum,Warangal,600,143,457,16,Weekday,No,2025-07-30,low
TR6284,Belgaum,Nizamabad,600,122,478,49,Weekend,No,2024-06-30,low
TR6285,Belgaum,Coimbatore,600,90,510,41,Weekday,No,2024-05-31,low
TR6286,Belgaum,Madurai,600,147,453,33,Weekday,No,2025-10-10,low
TR6287,Belgaum,Trichy,600,211,389,12,Weekend,Yes,2024-12-22,low
TR6288,Belgaum,Salem,600,178,422,29,Weekday,No,2024-03-12,low
TR6289,Belgaum,Erode,600,244,356,16,Weekday,No,2025-08-26,medium
TR6290,Belgaum,Tirunelveli,600,205,395,57,Weekend,Yes,2025-04-19,low
TR6291,Belgaum,Thoothukudi,600,194,406,47,Weekday,No,2024-01-19,low
TR6292,Belgaum,Vellore,600,259,341,6,Weekend,No,2025-07-26,medium
TR6293,Belgaum,Kochi,600,164,436,31,Weekday,No,2025-03-19,low
TR6294,Belgaum,Thiruvananthapuram,600,172,428,46,Weekday,No,2025-03-25,low
TR6295,Belgaum,Kozhikode,600,168,432,31,Weekday,No,2025-09-24,low
TR6296,Belgaum,Thrissur,600,243,357,7,Weekend,Yes,2024-12-28,medium
TR6297,Belgaum,Kollam,600,169,431,8,Weekday,No,2024-12-03,low
TR6298,Belgaum,Mysore,600,138,462,43,Weekday,No,2025-03-27,low
TR6299,Belgaum,Mangalore,600,197,403,31,Weekday,No,2024-05-24,low
TR6300,Belgaum,Hubli,600,130,470,32,Weekend,No,2024-04-20,low
TR6301,Belgaum,Davangere,600,195,405,16,Weekday,No,2025-09-08,low
TR6302,Belgaum,Vadodara,600,189,411,15,Weekday,No,2024-06-06,low
TR6303,Belgaum,Rajkot,600,160,440,24,Weekday,No,2025-01-03,low
TR6304,Belgaum,Jamnagar,600,196,404,32,Weekday,Yes,2024-07-16,low
TR6305,Belgaum,Bhavnagar,600,98,502,28,Weekday,Yes,2024-06-17,low
TR6306,Belgaum,Gandhinagar,600,177,423,52,Weekday,No,2025-03-12,low
TR6307,Belgaum,Nashik,600,147,453,11,Weekend,No,2025-08-09,low
TR6308,Belgaum,Aurangabad,600,306,294,28,Weekday,No,2024-11-19,medium
TR6309,Belgaum,Kolhapur,600,176,424,14,Weekday,No,2024-04-11,low
TR6310,Belgaum,Solapur,600,140,460,0,Weekday,No,2024-06-27,low
TR6311,Belgaum,Thane,600,103,497,24,Weekday,No,2024-04-30,low
